#mH[GeV] llqq(e,mu,tau) llqq(e,mu)     lnuqq(e,mu)        nunuqq           qqqq           ffff          ERROR
124.0	 3.37E-03	 2.25E-03	 2.91E-02	 6.72E-03	 1.01E-01	 2.21E-01	 4.4
124.5	 3.53E-03	 2.36E-03	 3.02E-02	 7.05E-03	 1.05E-01	 2.30E-01	 4.3
125.0	 3.70E-03	 2.47E-03	 3.14E-02	 7.38E-03	 1.10E-01	 2.40E-01	 4.3
125.5	 3.87E-03	 2.58E-03	 3.26E-02	 7.73E-03	 1.14E-01	 2.49E-01	 4.2
126.0	 4.05E-03	 2.70E-03	 3.38E-02	 8.08E-03	 1.18E-01	 2.59E-01	 4.1
126.5	 4.23E-03	 2.82E-03	 3.51E-02	 8.44E-03	 1.23E-01	 2.68E-01	 4.1
127.0	 4.42E-03	 2.94E-03	 3.64E-02	 8.81E-03	 1.27E-01	 2.78E-01	 4.0
127.5	 4.60E-03	 3.07E-03	 3.76E-02	 9.18E-03	 1.32E-01	 2.89E-01	 4.0
128.0	 4.79E-03	 3.20E-03	 3.89E-02	 9.56E-03	 1.37E-01	 2.99E-01	 3.9
128.5	 4.99E-03	 3.32E-03	 4.03E-02	 9.94E-03	 1.41E-01	 3.09E-01	 3.8
129.0	 5.18E-03	 3.46E-03	 4.16E-02	 1.03E-02	 1.46E-01	 3.20E-01	 3.8
129.5	 5.38E-03	 3.59E-03	 4.30E-02	 1.07E-02	 1.51E-01	 3.30E-01	 3.7
130.0	 5.59E-03	 3.72E-03	 4.43E-02	 1.11E-02	 1.56E-01	 3.41E-01	 3.7
130.5	 5.79E-03	 3.86E-03	 4.57E-02	 1.15E-02	 1.61E-01	 3.52E-01	 3.6
131.0	 6.00E-03	 4.00E-03	 4.71E-02	 1.20E-02	 1.66E-01	 3.63E-01	 3.5
131.5	 6.21E-03	 4.14E-03	 4.85E-02	 1.24E-02	 1.71E-01	 3.74E-01	 3.5
132.0	 6.41E-03	 4.28E-03	 4.99E-02	 1.28E-02	 1.76E-01	 3.85E-01	 3.4
132.5	 6.62E-03	 4.42E-03	 5.14E-02	 1.32E-02	 1.81E-01	 3.96E-01	 3.3
133.0	 6.83E-03	 4.56E-03	 5.28E-02	 1.36E-02	 1.87E-01	 4.08E-01	 3.3
133.5	 7.05E-03	 4.70E-03	 5.42E-02	 1.40E-02	 1.92E-01	 4.19E-01	 3.2
134.0	 7.26E-03	 4.84E-03	 5.57E-02	 1.45E-02	 1.97E-01	 4.31E-01	 3.1
134.5	 7.47E-03	 4.98E-03	 5.72E-02	 1.49E-02	 2.02E-01	 4.42E-01	 3.1
135.0	 7.68E-03	 5.12E-03	 5.86E-02	 1.53E-02	 2.08E-01	 4.53E-01	 3.0
135.5	 7.89E-03	 5.26E-03	 6.01E-02	 1.57E-02	 2.13E-01	 4.65E-01	 2.9
136.0	 8.09E-03	 5.39E-03	 6.16E-02	 1.61E-02	 2.18E-01	 4.76E-01	 2.8
136.5	 8.30E-03	 5.53E-03	 6.30E-02	 1.65E-02	 2.23E-01	 4.88E-01	 2.6
137.0	 8.50E-03	 5.67E-03	 6.45E-02	 1.69E-02	 2.29E-01	 4.99E-01	 2.5
137.5	 8.70E-03	 5.80E-03	 6.60E-02	 1.73E-02	 2.34E-01	 5.11E-01	 2.4
138.0	 8.90E-03	 5.93E-03	 6.75E-02	 1.77E-02	 2.39E-01	 5.22E-01	 2.2
138.5	 9.10E-03	 6.06E-03	 6.90E-02	 1.81E-02	 2.45E-01	 5.34E-01	 2.1
139.0	 9.29E-03	 6.19E-03	 7.04E-02	 1.85E-02	 2.50E-01	 5.45E-01	 1.9
139.5	 9.47E-03	 6.31E-03	 7.19E-02	 1.89E-02	 2.55E-01	 5.57E-01	 1.8
140.0	 9.65E-03	 6.44E-03	 7.34E-02	 1.92E-02	 2.60E-01	 5.68E-01	 1.7
141.0	 1.00E-02	 6.67E-03	 7.63E-02	 1.99E-02	 2.70E-01	 5.91E-01	 1.6
142.0	 1.03E-02	 6.89E-03	 7.92E-02	 2.06E-02	 2.81E-01	 6.13E-01	 1.5
143.0	 1.06E-02	 7.08E-03	 8.21E-02	 2.11E-02	 2.91E-01	 6.35E-01	 1.4
144.0	 1.09E-02	 7.26E-03	 8.50E-02	 2.17E-02	 3.00E-01	 6.56E-01	 1.3
145.0	 1.11E-02	 7.42E-03	 8.79E-02	 2.21E-02	 3.10E-01	 6.77E-01	 1.2
146.0	 1.13E-02	 7.55E-03	 9.07E-02	 2.25E-02	 3.20E-01	 6.98E-01	 1.2
147.0	 1.15E-02	 7.65E-03	 9.36E-02	 2.28E-02	 3.29E-01	 7.19E-01	 1.1
148.0	 1.16E-02	 7.71E-03	 9.64E-02	 2.30E-02	 3.38E-01	 7.39E-01	 1.0
149.0	 1.16E-02	 7.74E-03	 9.92E-02	 2.31E-02	 3.47E-01	 7.58E-01	 0.9
150.0	 1.16E-02	 7.73E-03	 1.02E-01	 2.31E-02	 3.56E-01	 7.77E-01	 0.9
151.0	 1.15E-02	 7.68E-03	 1.05E-01	 2.29E-02	 3.64E-01	 7.96E-01	 0.8
152.0	 1.14E-02	 7.57E-03	 1.08E-01	 2.26E-02	 3.72E-01	 8.14E-01	 0.7
153.0	 1.11E-02	 7.41E-03	 1.10E-01	 2.21E-02	 3.80E-01	 8.32E-01	 0.7
154.0	 1.08E-02	 7.18E-03	 1.13E-01	 2.14E-02	 3.88E-01	 8.49E-01	 0.6
155.0	 1.03E-02	 6.88E-03	 1.16E-01	 2.05E-02	 3.96E-01	 8.67E-01	 0.5
156.0	 9.73E-03	 6.49E-03	 1.19E-01	 1.94E-02	 4.04E-01	 8.84E-01	 0.5
157.0	 9.00E-03	 6.00E-03	 1.23E-01	 1.79E-02	 4.11E-01	 9.01E-01	 0.4
158.0	 8.09E-03	 5.39E-03	 1.26E-01	 1.61E-02	 4.18E-01	 9.17E-01	 0.3
159.0	 7.01E-03	 4.68E-03	 1.30E-01	 1.39E-02	 4.25E-01	 9.33E-01	 0.3
160.0	 5.83E-03	 3.88E-03	 1.33E-01	 1.16E-02	 4.32E-01	 9.49E-01	 0.2
162.0	 3.96E-03	 2.64E-03	 1.38E-01	 7.88E-03	 4.42E-01	 9.70E-01	 0.2
164.0	 3.25E-03	 2.17E-03	 1.40E-01	 6.47E-03	 4.46E-01	 9.79E-01	 0.1
165.0	 3.11E-03	 2.07E-03	 1.41E-01	 6.20E-03	 4.47E-01	 9.82E-01	 0.1
166.0	 3.07E-03	 2.04E-03	 1.41E-01	 6.11E-03	 4.48E-01	 9.84E-01	 0.1
168.0	 3.12E-03	 2.08E-03	 1.41E-01	 6.21E-03	 4.49E-01	 9.86E-01	 0.1
170.0	 3.32E-03	 2.21E-03	 1.41E-01	 6.61E-03	 4.50E-01	 9.88E-01	 0.1
172.0	 3.67E-03	 2.44E-03	 1.41E-01	 7.30E-03	 4.50E-01	 9.89E-01	 0.0
174.0	 4.19E-03	 2.79E-03	 1.41E-01	 8.34E-03	 4.51E-01	 9.90E-01	 0.0
175.0	 4.54E-03	 3.02E-03	 1.41E-01	 9.04E-03	 4.51E-01	 9.91E-01	 0.0
176.0	 4.98E-03	 3.32E-03	 1.40E-01	 9.92E-03	 4.51E-01	 9.91E-01	 0.0
178.0	 6.24E-03	 4.16E-03	 1.39E-01	 1.24E-02	 4.52E-01	 9.91E-01	 0.0
180.0	 8.47E-03	 5.65E-03	 1.37E-01	 1.69E-02	 4.53E-01	 9.92E-01	 0.0
182.0	 1.27E-02	 8.44E-03	 1.32E-01	 2.52E-02	 4.54E-01	 9.93E-01	 0.0
184.0	 1.85E-02	 1.23E-02	 1.26E-01	 3.69E-02	 4.56E-01	 9.93E-01	 0.0
185.0	 2.11E-02	 1.40E-02	 1.23E-01	 4.20E-02	 4.57E-01	 9.94E-01	 0.0
186.0	 2.34E-02	 1.56E-02	 1.21E-01	 4.66E-02	 4.57E-01	 9.94E-01	 0.0
188.0	 2.69E-02	 1.79E-02	 1.18E-01	 5.36E-02	 4.58E-01	 9.94E-01	 0.0
190.0	 2.95E-02	 1.97E-02	 1.15E-01	 5.87E-02	 4.59E-01	 9.95E-01	 0.0
192.0	 3.14E-02	 2.09E-02	 1.13E-01	 6.26E-02	 4.60E-01	 9.95E-01	 0.0
194.0	 3.29E-02	 2.20E-02	 1.12E-01	 6.56E-02	 4.60E-01	 9.95E-01	 0.0
195.0	 3.36E-02	 2.24E-02	 1.11E-01	 6.69E-02	 4.61E-01	 9.96E-01	 0.0
196.0	 3.42E-02	 2.28E-02	 1.10E-01	 6.80E-02	 4.61E-01	 9.96E-01	 0.0
198.0	 3.51E-02	 2.34E-02	 1.09E-01	 7.00E-02	 4.61E-01	 9.96E-01	 0.0
200.0	 3.60E-02	 2.40E-02	 1.08E-01	 7.16E-02	 4.61E-01	 9.96E-01	 0.0
202.0	 3.67E-02	 2.44E-02	 1.08E-01	 7.30E-02	 4.61E-01	 9.96E-01	 0.0
204.0	 3.72E-02	 2.48E-02	 1.07E-01	 7.42E-02	 4.62E-01	 9.96E-01	 0.0
206.0	 3.77E-02	 2.52E-02	 1.07E-01	 7.52E-02	 4.62E-01	 9.96E-01	 0.0
208.0	 3.82E-02	 2.55E-02	 1.06E-01	 7.61E-02	 4.62E-01	 9.97E-01	 0.0
210.0	 3.86E-02	 2.57E-02	 1.06E-01	 7.68E-02	 4.62E-01	 9.97E-01	 0.0
212.0	 3.89E-02	 2.59E-02	 1.06E-01	 7.75E-02	 4.62E-01	 9.97E-01	 0.0
214.0	 3.92E-02	 2.61E-02	 1.05E-01	 7.81E-02	 4.62E-01	 9.97E-01	 0.0
216.0	 3.95E-02	 2.63E-02	 1.05E-01	 7.86E-02	 4.63E-01	 9.97E-01	 0.0
218.0	 3.97E-02	 2.65E-02	 1.05E-01	 7.91E-02	 4.63E-01	 9.97E-01	 0.0
220.0	 3.99E-02	 2.66E-02	 1.05E-01	 7.95E-02	 4.63E-01	 9.97E-01	 0.0
222.0	 4.01E-02	 2.67E-02	 1.04E-01	 7.99E-02	 4.63E-01	 9.97E-01	 0.0
224.0	 4.03E-02	 2.69E-02	 1.04E-01	 8.02E-02	 4.63E-01	 9.97E-01	 0.0
226.0	 4.04E-02	 2.70E-02	 1.04E-01	 8.06E-02	 4.63E-01	 9.97E-01	 0.0
228.0	 4.06E-02	 2.71E-02	 1.04E-01	 8.09E-02	 4.63E-01	 9.97E-01	 0.0
230.0	 4.07E-02	 2.72E-02	 1.04E-01	 8.12E-02	 4.63E-01	 9.98E-01	 0.0
232.0	 4.09E-02	 2.73E-02	 1.04E-01	 8.14E-02	 4.63E-01	 9.98E-01	 0.0
234.0	 4.10E-02	 2.73E-02	 1.03E-01	 8.17E-02	 4.63E-01	 9.98E-01	 0.0
236.0	 4.11E-02	 2.74E-02	 1.03E-01	 8.19E-02	 4.63E-01	 9.98E-01	 0.0
238.0	 4.12E-02	 2.75E-02	 1.03E-01	 8.21E-02	 4.63E-01	 9.98E-01	 0.0
240.0	 4.13E-02	 2.76E-02	 1.03E-01	 8.23E-02	 4.63E-01	 9.98E-01	 0.0
242.0	 4.14E-02	 2.76E-02	 1.03E-01	 8.25E-02	 4.63E-01	 9.98E-01	 0.0
244.0	 4.15E-02	 2.77E-02	 1.03E-01	 8.27E-02	 4.64E-01	 9.98E-01	 0.0
246.0	 4.16E-02	 2.77E-02	 1.03E-01	 8.29E-02	 4.64E-01	 9.98E-01	 0.0
248.0	 4.17E-02	 2.78E-02	 1.03E-01	 8.30E-02	 4.64E-01	 9.98E-01	 0.0
250.0	 4.18E-02	 2.78E-02	 1.03E-01	 8.32E-02	 4.64E-01	 9.98E-01	 0.0
252.0	 4.18E-02	 2.79E-02	 1.03E-01	 8.34E-02	 4.64E-01	 9.98E-01	 0.0
254.0	 4.19E-02	 2.79E-02	 1.03E-01	 8.35E-02	 4.64E-01	 9.98E-01	 0.0
256.0	 4.20E-02	 2.80E-02	 1.02E-01	 8.37E-02	 4.64E-01	 9.98E-01	 0.0
258.0	 4.21E-02	 2.80E-02	 1.02E-01	 8.38E-02	 4.64E-01	 9.98E-01	 0.0
260.0	 4.21E-02	 2.81E-02	 1.02E-01	 8.39E-02	 4.64E-01	 9.98E-01	 0.0
262.0	 4.22E-02	 2.81E-02	 1.02E-01	 8.41E-02	 4.64E-01	 9.98E-01	 0.0
264.0	 4.23E-02	 2.82E-02	 1.02E-01	 8.42E-02	 4.64E-01	 9.98E-01	 0.0
266.0	 4.23E-02	 2.82E-02	 1.02E-01	 8.43E-02	 4.64E-01	 9.98E-01	 0.0
268.0	 4.24E-02	 2.83E-02	 1.02E-01	 8.44E-02	 4.64E-01	 9.98E-01	 0.0
270.0	 4.24E-02	 2.83E-02	 1.02E-01	 8.45E-02	 4.64E-01	 9.98E-01	 0.0
272.0	 4.25E-02	 2.83E-02	 1.02E-01	 8.47E-02	 4.64E-01	 9.98E-01	 0.0
274.0	 4.26E-02	 2.84E-02	 1.02E-01	 8.48E-02	 4.64E-01	 9.98E-01	 0.0
276.0	 4.26E-02	 2.84E-02	 1.02E-01	 8.49E-02	 4.64E-01	 9.98E-01	 0.0
278.0	 4.27E-02	 2.84E-02	 1.02E-01	 8.50E-02	 4.64E-01	 9.98E-01	 0.0
280.0	 4.27E-02	 2.85E-02	 1.02E-01	 8.51E-02	 4.64E-01	 9.98E-01	 0.0
282.0	 4.28E-02	 2.85E-02	 1.02E-01	 8.52E-02	 4.64E-01	 9.98E-01	 0.0
284.0	 4.28E-02	 2.85E-02	 1.02E-01	 8.53E-02	 4.64E-01	 9.98E-01	 0.0
286.0	 4.29E-02	 2.86E-02	 1.02E-01	 8.54E-02	 4.64E-01	 9.98E-01	 0.0
288.0	 4.29E-02	 2.86E-02	 1.02E-01	 8.55E-02	 4.64E-01	 9.98E-01	 0.0
290.0	 4.30E-02	 2.86E-02	 1.02E-01	 8.56E-02	 4.64E-01	 9.98E-01	 0.0
295.0	 4.31E-02	 2.87E-02	 1.01E-01	 8.58E-02	 4.64E-01	 9.98E-01	 0.0
300.0	 4.32E-02	 2.88E-02	 1.01E-01	 8.60E-02	 4.64E-01	 9.99E-01	 0.0
305.0	 4.33E-02	 2.88E-02	 1.01E-01	 8.62E-02	 4.64E-01	 9.99E-01	 0.0
310.0	 4.34E-02	 2.89E-02	 1.01E-01	 8.64E-02	 4.64E-01	 9.99E-01	 0.0
315.0	 4.34E-02	 2.90E-02	 1.01E-01	 8.66E-02	 4.64E-01	 9.99E-01	 0.0
320.0	 4.35E-02	 2.90E-02	 1.01E-01	 8.67E-02	 4.64E-01	 9.98E-01	 0.0
325.0	 4.36E-02	 2.91E-02	 1.01E-01	 8.68E-02	 4.64E-01	 9.98E-01	 0.0
330.0	 4.37E-02	 2.91E-02	 1.01E-01	 8.70E-02	 4.64E-01	 9.98E-01	 0.0
335.0	 4.37E-02	 2.91E-02	 1.01E-01	 8.71E-02	 4.64E-01	 9.98E-01	 0.0
340.0	 4.37E-02	 2.92E-02	 1.01E-01	 8.72E-02	 4.64E-01	 9.98E-01	 0.0
345.0	 4.37E-02	 2.91E-02	 1.00E-01	 8.71E-02	 4.63E-01	 9.95E-01	 0.7
350.0	 4.32E-02	 2.88E-02	 9.90E-02	 8.61E-02	 4.57E-01	 9.83E-01	 1.4
360.0	 4.17E-02	 2.78E-02	 9.53E-02	 8.31E-02	 4.41E-01	 9.47E-01	 2.6
370.0	 4.04E-02	 2.69E-02	 9.20E-02	 8.05E-02	 4.26E-01	 9.15E-01	 2.9
380.0	 3.93E-02	 2.62E-02	 8.92E-02	 7.84E-02	 4.14E-01	 8.89E-01	 3.1
390.0	 3.85E-02	 2.57E-02	 8.70E-02	 7.67E-02	 4.04E-01	 8.68E-01	 3.1
400.0	 3.79E-02	 2.52E-02	 8.52E-02	 7.54E-02	 3.96E-01	 8.51E-01	 3.1
410.0	 3.74E-02	 2.49E-02	 8.38E-02	 7.44E-02	 3.90E-01	 8.38E-01	 3.1
420.0	 3.70E-02	 2.47E-02	 8.27E-02	 7.37E-02	 3.85E-01	 8.28E-01	 3.1
430.0	 3.68E-02	 2.45E-02	 8.19E-02	 7.32E-02	 3.82E-01	 8.20E-01	 3.0
440.0	 3.66E-02	 2.44E-02	 8.12E-02	 7.29E-02	 3.79E-01	 8.15E-01	 3.0
450.0	 3.65E-02	 2.44E-02	 8.08E-02	 7.27E-02	 3.77E-01	 8.11E-01	 2.9
460.0	 3.65E-02	 2.43E-02	 8.04E-02	 7.27E-02	 3.76E-01	 8.08E-01	 2.8
470.0	 3.65E-02	 2.43E-02	 8.02E-02	 7.27E-02	 3.75E-01	 8.07E-01	 2.8
480.0	 3.65E-02	 2.44E-02	 8.01E-02	 7.28E-02	 3.75E-01	 8.06E-01	 2.7
490.0	 3.66E-02	 2.44E-02	 8.00E-02	 7.29E-02	 3.75E-01	 8.06E-01	 2.6
500.0	 3.67E-02	 2.45E-02	 8.00E-02	 7.31E-02	 3.75E-01	 8.07E-01	 2.4
510.0	 3.68E-02	 2.46E-02	 8.01E-02	 7.33E-02	 3.76E-01	 8.08E-01	 2.3
520.0	 3.70E-02	 2.47E-02	 8.02E-02	 7.36E-02	 3.77E-01	 8.10E-01	 2.4
530.0	 3.71E-02	 2.48E-02	 8.03E-02	 7.39E-02	 3.78E-01	 8.12E-01	 2.4
540.0	 3.73E-02	 2.49E-02	 8.05E-02	 7.42E-02	 3.79E-01	 8.14E-01	 2.4
550.0	 3.75E-02	 2.50E-02	 8.06E-02	 7.45E-02	 3.80E-01	 8.16E-01	 2.4
560.0	 3.76E-02	 2.51E-02	 8.09E-02	 7.49E-02	 3.81E-01	 8.19E-01	 2.5
570.0	 3.78E-02	 2.52E-02	 8.11E-02	 7.52E-02	 3.82E-01	 8.22E-01	 2.5
580.0	 3.80E-02	 2.53E-02	 8.13E-02	 7.56E-02	 3.84E-01	 8.25E-01	 2.5
590.0	 3.82E-02	 2.54E-02	 8.16E-02	 7.60E-02	 3.85E-01	 8.28E-01	 2.5
600.0	 3.83E-02	 2.56E-02	 8.18E-02	 7.63E-02	 3.87E-01	 8.31E-01	 2.5
610.0	 3.85E-02	 2.57E-02	 8.21E-02	 7.67E-02	 3.88E-01	 8.34E-01	 2.5
620.0	 3.87E-02	 2.58E-02	 8.24E-02	 7.70E-02	 3.89E-01	 8.37E-01	 2.6
630.0	 3.89E-02	 2.59E-02	 8.27E-02	 7.74E-02	 3.91E-01	 8.40E-01	 2.5
640.0	 3.91E-02	 2.61E-02	 8.29E-02	 7.78E-02	 3.92E-01	 8.43E-01	 2.6
650.0	 3.93E-02	 2.62E-02	 8.32E-02	 7.81E-02	 3.94E-01	 8.46E-01	 2.6
660.0	 3.94E-02	 2.63E-02	 8.35E-02	 7.85E-02	 3.95E-01	 8.50E-01	 2.6
670.0	 3.96E-02	 2.64E-02	 8.38E-02	 7.88E-02	 3.97E-01	 8.53E-01	 2.6
680.0	 3.98E-02	 2.65E-02	 8.40E-02	 7.92E-02	 3.98E-01	 8.56E-01	 2.6
690.0	 4.00E-02	 2.66E-02	 8.43E-02	 7.95E-02	 3.99E-01	 8.59E-01	 2.6
700.0	 4.01E-02	 2.68E-02	 8.46E-02	 7.98E-02	 4.01E-01	 8.62E-01	 2.6
710.0	 4.03E-02	 2.69E-02	 8.48E-02	 8.02E-02	 4.02E-01	 8.65E-01	 2.6
720.0	 4.05E-02	 2.70E-02	 8.51E-02	 8.05E-02	 4.04E-01	 8.68E-01	 2.6
730.0	 4.06E-02	 2.71E-02	 8.54E-02	 8.08E-02	 4.05E-01	 8.71E-01	 2.6
740.0	 4.08E-02	 2.72E-02	 8.56E-02	 8.11E-02	 4.06E-01	 8.74E-01	 2.6
750.0	 4.09E-02	 2.73E-02	 8.59E-02	 8.14E-02	 4.08E-01	 8.76E-01	 2.6
760.0	 4.11E-02	 2.74E-02	 8.62E-02	 8.17E-02	 4.09E-01	 8.79E-01	 2.6
770.0	 4.12E-02	 2.75E-02	 8.64E-02	 8.20E-02	 4.10E-01	 8.82E-01	 2.6
780.0	 4.14E-02	 2.76E-02	 8.67E-02	 8.23E-02	 4.11E-01	 8.85E-01	 2.6
790.0	 4.15E-02	 2.77E-02	 8.69E-02	 8.26E-02	 4.13E-01	 8.87E-01	 2.7
800.0	 4.17E-02	 2.78E-02	 8.72E-02	 8.29E-02	 4.14E-01	 8.90E-01	 2.7
810.0	 4.18E-02	 2.79E-02	 8.74E-02	 8.31E-02	 4.15E-01	 8.93E-01	 2.7
820.0	 4.19E-02	 2.80E-02	 8.76E-02	 8.34E-02	 4.16E-01	 8.95E-01	 2.7
830.0	 4.21E-02	 2.80E-02	 8.79E-02	 8.37E-02	 4.17E-01	 8.98E-01	 2.7
840.0	 4.22E-02	 2.81E-02	 8.81E-02	 8.39E-02	 4.18E-01	 9.00E-01	 2.7
850.0	 4.23E-02	 2.82E-02	 8.83E-02	 8.42E-02	 4.19E-01	 9.02E-01	 2.7
860.0	 4.24E-02	 2.83E-02	 8.85E-02	 8.44E-02	 4.20E-01	 9.05E-01	 2.7
870.0	 4.26E-02	 2.84E-02	 8.87E-02	 8.46E-02	 4.21E-01	 9.07E-01	 2.7
880.0	 4.27E-02	 2.85E-02	 8.90E-02	 8.49E-02	 4.22E-01	 9.09E-01	 2.8
890.0	 4.28E-02	 2.85E-02	 8.92E-02	 8.51E-02	 4.23E-01	 9.11E-01	 2.8
900.0	 4.29E-02	 2.86E-02	 8.94E-02	 8.53E-02	 4.24E-01	 9.13E-01	 2.8
910.0	 4.30E-02	 2.87E-02	 8.96E-02	 8.55E-02	 4.25E-01	 9.16E-01	 2.8
920.0	 4.31E-02	 2.88E-02	 8.98E-02	 8.57E-02	 4.26E-01	 9.18E-01	 2.8
930.0	 4.32E-02	 2.88E-02	 9.00E-02	 8.59E-02	 4.27E-01	 9.20E-01	 2.8
940.0	 4.33E-02	 2.89E-02	 9.02E-02	 8.62E-02	 4.28E-01	 9.22E-01	 2.8
950.0	 4.34E-02	 2.90E-02	 9.03E-02	 8.64E-02	 4.29E-01	 9.24E-01	 2.8
960.0	 4.35E-02	 2.90E-02	 9.05E-02	 8.65E-02	 4.30E-01	 9.25E-01	 2.8
970.0	 4.36E-02	 2.91E-02	 9.07E-02	 8.67E-02	 4.31E-01	 9.27E-01	 2.8
980.0	 4.37E-02	 2.92E-02	 9.09E-02	 8.69E-02	 4.31E-01	 9.29E-01	 2.9
990.0	 4.38E-02	 2.92E-02	 9.10E-02	 8.71E-02	 4.32E-01	 9.31E-01	 2.9
1000.0	 4.39E-02	 2.93E-02	 9.12E-02	 8.73E-02	 4.33E-01	 9.33E-01	 2.9
